address,area,block,direction,land_feature,land_type,length,price,price_m2,property_back_condition,property_legal_document,property_road_condition,region,size,ward,width
"Đường Đoàn Thị Điểm, Thị trấn Vĩnh An, Huyện Vĩnh Cửu, Đồng Nai",Huyện Vĩnh Cửu,,,Mặt tiền,Đất nông nghiệp,30 m,570000000,"1,14 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,500 m2,Thị trấn Vĩnh An,14 m
"12, Thác Trời, Xã Xuân Bắc, Huyện Xuân Lộc, Đồng Nai",Huyện Xuân Lộc,,,Mặt tiền,Đất nông nghiệp,65 m,6650000000,519.531 đ/m2,,Đã có sổ,,Đồng Nai,12800 m2,Xã Xuân Bắc,200 m
"Đường 768, Xã Thạnh Phú, Huyện Vĩnh Cửu, Đồng Nai",Huyện Vĩnh Cửu,,,,Đất thổ cư,18 m,1190000000,"13,84 triệu/m2",,Đã có sổ,,Đồng Nai,86 m2,Xã Thạnh Phú,5 m
"Đường Văn Can, Phường Xuân Lập, Thành phố Long Khánh, Đồng Nai",Thành phố Long Khánh,,,Mặt tiền,Đất thổ cư,58 m,2100000000,"1,29 triệu/m2",,Đã có sổ,,Đồng Nai,1624 m2,Phường Xuân Lập,28 m
"Đường Sao Ân, Xã Bắc Sơn, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,Tây,,Đất nông nghiệp,22.48 m,1000000000,"9,01 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,111.8 m2,Xã Bắc Sơn,5 m
"Đường Hương Lộ 15, Xã Thạnh Phú, Huyện Vĩnh Cửu, Đồng Nai",Huyện Vĩnh Cửu,,,,Đất nông nghiệp,20 m,350000000,"3,5 triệu/m2",,Giấy tờ khác,Hẻm xe hơi,Đồng Nai,100 m2,Xã Thạnh Phú,5 m
"Đường 51, Phường Xuân Lập, Thành phố Long Khánh, Đồng Nai",Thành phố Long Khánh,,,Mặt tiền,Đất công nghiệp,100 m,1000000000,144.927 đ/m2,,Đã có sổ,,Đồng Nai,6900 m2,Phường Xuân Lập,69 m
"Đường Quốc Lộ 51, Xã An Phước, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,Bắc,Mặt tiền,Đất thổ cư,25 m,2000000,15.873 đ/m2,,Đã có sổ,Hẻm xe hơi,Đồng Nai,126 m2,Xã An Phước,5 m
"Đường Đặng Đức Thuật, Phường Tam Hòa, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,Đất thổ cư,15 m,3350000000,"42,41 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,79 m2,Phường Tam Hòa,5 m
"Đường Phùng Hưng, Xã An Viễn, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,,Mặt tiền,Đất nền dự án,22 m,1000000000,"6,99 triệu/m2",,Đã có sổ,,Đồng Nai,143 m2,Xã An Viễn,5 m
"đường 25, Xã Hưng Lộc, Huyện Thống Nhất, Đồng Nai",Huyện Thống Nhất,,Tây Nam,Mặt tiền,Đất thổ cư,24 m,850000000,"7,08 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Đồng Nai,120 m2,Xã Hưng Lộc,5 m
"Đường Quốc Lộ 20, Xã Phú Thịnh, Huyện Tân Phú, Đồng Nai",Huyện Tân Phú,,Đông Bắc,,Đất thổ cư,40 m,420000000,350.000 đ/m2,,Đã có sổ,,Đồng Nai,1200 m2,Xã Phú Thịnh,30 m
"Đường ĐT 25, Xã Gia Tân 1, Huyện Thống Nhất, Đồng Nai",Huyện Thống Nhất,,,Mặt tiền,Đất nông nghiệp,91 m,7000000000,"1,4 triệu/m2",,,,Đồng Nai,5000 m2,Xã Gia Tân 1,60 m
"Dân cư, Xã Đồi 61, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,Nam,,Đất thổ cư,26.4 m,990000000,"7,56 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,131 m2,Xã Đồi 61,5 m
"Đường Bùi Hữu Nghĩa, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Nam,Mặt tiền,Đất thổ cư,15 m,1500000000,"23,08 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Đồng Nai,65 m2,Phường Trảng Dài,4 m
"Đường ĐT 767, Xã Tân An, Huyện Vĩnh Cửu, Đồng Nai",Huyện Vĩnh Cửu,,Đông,Mặt tiền,Đất nền dự án,18 m,1190000000,"13,22 triệu/m2",,Đã có sổ,,Đồng Nai,90 m2,Xã Tân An,5 m
"Sau lưng UBND xã Giang Điền, Xã Bình Minh, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,Đông,Mặt tiền,Đất thổ cư,18.5 m,970000000,"10,66 triệu/m2",,Đã có sổ,,Đồng Nai,91 m2,Xã Bình Minh,5 m
"Đường Ruộng Tre - Thọ An, Xã Bảo Quang, Thành phố Long Khánh, Đồng Nai",Thành phố Long Khánh,Thọ An,Tây Nam,,Đất nông nghiệp,26 m,250000000,"1,91 triệu/m2",,Đang chờ sổ,Hẻm xe hơi,Đồng Nai,131 m2,Xã Bảo Quang,5 m
"Đường Quốc Lộ 51, Phường Phước Tân, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,Mặt tiền,Đất nền dự án,,13338000000,"20,62 triệu/m2",,Đã có sổ,,Đồng Nai,647 m2,Phường Phước Tân,
"Đường Hùng Vương, Xã Vĩnh Thanh, Huyện Nhơn Trạch, Đồng Nai",Huyện Nhơn Trạch,,,,Đất nông nghiệp,,950000000,950.000 đ/m2,,Đã có sổ,,Đồng Nai,1000 m2,Xã Vĩnh Thanh,
"Đường Quốc Lộ 20, Thị trấn Tân Phú, Huyện Tân Phú, Đồng Nai",Huyện Tân Phú,,,Mặt tiền,Đất thổ cư,43 m,12000000000,"29,56 triệu/m2",,Đã có sổ,,Đồng Nai,406 m2,Thị trấn Tân Phú,10 m
"Đường Lý Thái Tổ, Xã Phú Hữu, Huyện Nhơn Trạch, Đồng Nai",Huyện Nhơn Trạch,,,,Đất thổ cư,,32636800000,"7,6 triệu/m2",,Đã có sổ,,Đồng Nai,4293 m2,Xã Phú Hữu,
"TL 769, Xã Sông Nhạn, Huyện Cẩm Mỹ, Đồng Nai",Huyện Cẩm Mỹ,,Tây Nam,Mặt tiền,Đất nông nghiệp,,3000000000,2 triệu/m2,,Đã có sổ,Hẻm xe hơi,Đồng Nai,1500 m2,Xã Sông Nhạn,
"Đường Đồng Khởi, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Nam,,Đất thổ cư,39 m,16800000000,"17,5 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,960 m2,Phường Trảng Dài,25 m
"Đường Hà Huy Giáp, Phường Quyết Thắng, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,Đất thổ cư,14 m,5000000000,"32,05 triệu/m2",,,,Đồng Nai,156 m2,Phường Quyết Thắng,12 m
"Đào Thị Phấn, Xã Phú Hội, Huyện Nhơn Trạch, Đồng Nai",Huyện Nhơn Trạch,,,,Đất nông nghiệp,97 m,8000000000,"3,98 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,2010 m2,Xã Phú Hội,21 m
"ql 51, Phường Tam Phước, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Tây Bắc,,Đất nông nghiệp,20 m,650000000,"6,5 triệu/m2",,Giấy tờ khác,Hẻm xe hơi,Đồng Nai,100 m2,Phường Tam Phước,5 m
"Đường Ngô Quyền, Phường Bảo Vinh, Thành phố Long Khánh, Đồng Nai",Thành phố Long Khánh,,,Mặt tiền,Đất nông nghiệp,37 m,990000000,922.646 đ/m2,Nở hậu,Đã có sổ,,Đồng Nai,1073 m2,Phường Bảo Vinh,28 m
"Đường Nguyễn Văn Tỏ, Phường An Hoà, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,Mặt tiền,Đất thổ cư,20 m,4500000000,9 triệu/m2,,Đã có sổ,Hẻm xe hơi,Đồng Nai,500 m2,Phường An Hoà,25 m
"Khu phố Tân Thuý, Phường Bàu Sen, Thành phố Long Khánh, Đồng Nai",Thành phố Long Khánh,,,Mặt tiền,Đất thổ cư,141 m,4680000000,900.000 đ/m2,,Đã có sổ,,Đồng Nai,5200 m2,Phường Bàu Sen,35 m
"Đường Mỹ Xuân, Phường Bàu Sen, Thành phố Long Khánh, Đồng Nai",Thành phố Long Khánh,,,Mặt tiền,Đất thổ cư,75 m,2600000000,"1,3 triệu/m2",,Đã có sổ,,Đồng Nai,2000 m2,Phường Bàu Sen,27 m
"Trục Đ16, Đường Đồng Khởi, Xã Thạnh Phú, Huyện Vĩnh Cửu, Đồng Nai",Huyện Vĩnh Cửu,,Tây,,Đất nông nghiệp,18 m,528000000,"4,89 triệu/m2",,Giấy tờ khác,Hẻm xe hơi,Đồng Nai,108 m2,Xã Thạnh Phú,6 m
"Đường ĐT 769, Xã Long Đức, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,,Đất thổ cư,,970000000,"9,7 triệu/m2",,Đã có sổ,,Đồng Nai,100 m2,Xã Long Đức,
"Khu phố Phú Mỹ, Phường Xuân Lập, Thành phố Long Khánh, Đồng Nai",Thành phố Long Khánh,,,Mặt tiền,Đất thổ cư,70 m,1250000000,"1,24 triệu/m2",,Đã có sổ,,Đồng Nai,1011 m2,Phường Xuân Lập,16 m
"Đường 765, Xã Lâm San, Huyện Cẩm Mỹ, Đồng Nai",Huyện Cẩm Mỹ,,,Mặt tiền,Đất thổ cư,,8500000000,812.774 đ/m2,Nở hậu,Đã có sổ,,Đồng Nai,10458 m2,Xã Lâm San,
"Đường Ngô Quyền, Xã Bàu Hàm 2, Huyện Thống Nhất, Đồng Nai",Huyện Thống Nhất,,,Mặt tiền,Đất thổ cư,20 m,2000000000,10 triệu/m2,,Đã có sổ,Hẻm xe hơi,Đồng Nai,200 m2,Xã Bàu Hàm 2,10 m
"Đường 101, Xã La Ngà, Huyện Định Quán, Đồng Nai",Huyện Định Quán,,Đông Nam,Mặt tiền,Đất thổ cư,26 m,3500000000,"2,51 triệu/m2",,Đã có sổ,,Đồng Nai,1395 m2,Xã La Ngà,53 m
"ấp Phú Mỹ, Phường Xuân Lập, Thành phố Long Khánh, Đồng Nai",Thành phố Long Khánh,,,Mặt tiền,Đất thổ cư,100 m,6900000000,1 triệu/m2,,Đã có sổ,,Đồng Nai,6900 m2,Phường Xuân Lập,70 m
"Đường Hùng Vương, Xã Long Thọ, Huyện Nhơn Trạch, Đồng Nai",Huyện Nhơn Trạch,,,,Đất nông nghiệp,28 m,4000000000,"9,11 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,439 m2,Xã Long Thọ,15 m
"Đường Quốc Lộ 51, Xã Phước Tân, Biên Hòa, Đồng Nai, Phường Phước Tân, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,KHU 2,Đông Bắc,Mặt tiền,Đất thổ cư,20 m,1870000000,"18,7 triệu/m2",,Đã có sổ,,Đồng Nai,100 m2,Phường Phước Tân,5 m
"cách đầu hẻm 50 m, Hẻm 3016 Lý Thái Tổ, Xã Phú Hữu, Huyện Nhơn Trạch, Đồng Nai",Huyện Nhơn Trạch,Đất cách đầu hẻm 50 m,,,Đất thổ cư,28 m,20000000,44.444 đ/m2,,Đã có sổ,,Đồng Nai,450 m2,Xã Phú Hữu,16 m
"Đường Võ Nguyên Giáp, Xã Bình Minh, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,,,Đất thổ cư,18 m,1400000000,"9,66 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Đồng Nai,145 m2,Xã Bình Minh,8 m
"phước bình, Xã Phước Bình, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,,Đất nông nghiệp,,2354000000,"1,55 triệu/m2",,Đã có sổ,,Đồng Nai,1518 m2,Xã Phước Bình,15 m
"Số Tờ 40 Số Thửa 26, 522m2, Đường Hương lộ 10, Xã Cẩm Đường, Huyện Long Thành, Đồng Nai",Huyện Long Thành,ĐẤT SÂN BAY LONG THÀNH,Tây Bắc,Mặt tiền,Đất thổ cư,47 m,7650000000,"14,66 triệu/m2",,Đã có sổ,,Đồng Nai,522 m2,Xã Cẩm Đường,10 m
"võ thi sáu, Xã Phú Đông, Huyện Nhơn Trạch, Đồng Nai",Huyện Nhơn Trạch,,,,Đất nông nghiệp,1 m,1550000,1.550 đ/m2,,Đã có sổ,,Đồng Nai,1000 m2,Xã Phú Đông,1 m
"Đường ĐT 768, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,Đất nông nghiệp,15 m,845000000,"14,08 triệu/m2",,Giấy tờ khác,,Đồng Nai,60 m2,Phường Trảng Dài,4 m
"Đường Hương lộ 2, Xã Long Hưng, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,Mặt tiền,Đất thổ cư,20 m,23000000,230.000 đ/m2,Nở hậu,,,Đồng Nai,100 m2,Xã Long Hưng,5 m
"Không Tên, Xã Tân Bình, Huyện Vĩnh Cửu, Đồng Nai",Huyện Vĩnh Cửu,,,,Đất nông nghiệp,60 m,27000000000,"4,5 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,6000 m2,Xã Tân Bình,100 m
"Đường 30/4, Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,Mặt tiền,Đất thổ cư,15 m,1100000000,"14,67 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,75 m2,Phường Long Bình,5 m
"Đường Huỳnh Văn Nghệ, Thị trấn Gia Ray, Huyện Xuân Lộc, Đồng Nai",Huyện Xuân Lộc,,,Mặt tiền,Đất thổ cư,37 m,900000000,"4,29 triệu/m2",,Đã có sổ,,Đồng Nai,210 m2,Thị trấn Gia Ray,6 m
"Điêu Xiển, Xã Bàu Trâm, Thành phố Long Khánh, Đồng Nai",Thành phố Long Khánh,,,,Đất thổ cư,20 m,900000000,9 triệu/m2,,,,Đồng Nai,100 m2,Xã Bàu Trâm,5 m
"Lâm San, Xã Lâm San, Huyện Cẩm Mỹ, Đồng Nai",Huyện Cẩm Mỹ,,,,Đất nông nghiệp,197 m,580000000,107.407 đ/m2,,Đã có sổ,,Đồng Nai,5400 m2,Xã Lâm San,22 m
"Ngã tư KCN An Viễn, Xã An Viễn, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,,,Đất thổ cư,14 m,735000000,"10,97 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,67 m2,Xã An Viễn,5 m
"T47, Phường Tam Phước, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,Mặt tiền,Đất thổ cư,21 m,780000000,"7,36 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,106 m2,Phường Tam Phước,5 m
"Cổng Văn Hóa, Xã Bảo Hoà, Huyện Xuân Lộc, Đồng Nai",Huyện Xuân Lộc,,,,Đất nông nghiệp,100 m,3900000000,"1,79 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,2177 m2,Xã Bảo Hoà,24 m
"N4, Xã Long Đức, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,Mặt tiền,Đất thổ cư,19 m,1450000000,"12,72 triệu/m2",,Đã có sổ,,Đồng Nai,114 m2,Xã Long Đức,6 m
"Đường Hùng Vương, Xã Phước An, Huyện Nhơn Trạch, Đồng Nai",Huyện Nhơn Trạch,Ấp bàu bông,Tây Nam,Mặt tiền,Đất công nghiệp,107 m,2650000000,"1,77 triệu/m2",,Đã có sổ,,Đồng Nai,1500 m2,Xã Phước An,14 m
"TL 762, Thị trấn Vĩnh An, Huyện Vĩnh Cửu, Đồng Nai",Huyện Vĩnh Cửu,,,Mặt tiền,Đất thổ cư,,840000000,"5,15 triệu/m2",,Đã có sổ,,Đồng Nai,163 m2,Thị trấn Vĩnh An,
"Đường Long Hưng - Phước Tân, Phường Phước Tân, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,Mặt tiền,Đất thổ cư,13 m,1150000000,"15,33 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,75 m2,Phường Phước Tân,5 m
"Đường Quốc Lộ 51, Xã Phước Tân, Biên Hòa, Đồng Nai, Phường Phước Tân, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,Đất nền dự án,20 m,2000000000,20 triệu/m2,,Đã có sổ,,Đồng Nai,100 m2,Phường Phước Tân,5 m
"Đường ĐT 769, Xã Bình Sơn, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,Mặt tiền,Đất thổ cư,20 m,170000000000,"1,7 tỷ/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,100 m2,Xã Bình Sơn,5 m
"Đường 101, Xã La Ngà, Huyện Định Quán, Đồng Nai",Huyện Định Quán,,,,Đất nông nghiệp,30 m,450000000,731.707 đ/m2,,,,Đồng Nai,615 m2,Xã La Ngà,20 m
"Đường 30/4, Phường Xuân Lập, Thành phố Long Khánh, Đồng Nai",Thành phố Long Khánh,,,Mặt tiền,Đất thổ cư,70 m,1250000000,"1,24 triệu/m2",,Đã có sổ,,Đồng Nai,1011 m2,Phường Xuân Lập,16 m
"Đường Số 1, Phường Xuân Lập, Thành phố Long Khánh, Đồng Nai",Thành phố Long Khánh,,,Mặt tiền,Đất thổ cư,141 m,900000000,173.076 đ/m2,,Đã có sổ,,Đồng Nai,5200 m2,Phường Xuân Lập,35 m
"Bùi Hữu Nghĩa, Phường Tân Hạnh, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,Đất thổ cư,,1690000000,"25,61 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,66 m2,Phường Tân Hạnh,
"Đường 32, Phường Xuân Lập, Thành phố Long Khánh, Đồng Nai",Thành phố Long Khánh,,,,Đất thổ cư,100 m,800000000,114.465 đ/m2,,Đã có sổ,Hẻm xe hơi,Đồng Nai,6989 m2,Phường Xuân Lập,65 m
"Đường Xuân Đông, Xã Bảo Bình, Huyện Cẩm Mỹ, Đồng Nai",Huyện Cẩm Mỹ,,,,Đất thổ cư,,950000000,"3,05 triệu/m2",,Đã có sổ,,Đồng Nai,311 m2,Xã Bảo Bình,
"Đường Số 3, Phường Xuân Lập, Thành phố Long Khánh, Đồng Nai",Thành phố Long Khánh,,,Mặt tiền,Đất thổ cư,100 m,1800000000,592.495 đ/m2,,Đã có sổ,,Đồng Nai,3038 m2,Phường Xuân Lập,35 m
"Đường Tỉnh lộ 761, Xã Phú Lý, Huyện Vĩnh Cửu, Đồng Nai",Huyện Vĩnh Cửu,,,,Đất thổ cư,80 m,1900000000,820.379 đ/m2,,Đã có sổ,Hẻm xe hơi,Đồng Nai,2316 m2,Xã Phú Lý,27 m
"Đường suối Lớn, Xã Xuân Hưng, Huyện Xuân Lộc, Đồng Nai",Huyện Xuân Lộc,,,Mặt tiền,Đất nông nghiệp,,2800000000,280.000 đ/m2,,Đã có sổ,,Đồng Nai,10000 m2,Xã Xuân Hưng,
"Đường ĐT 769, Xã Bình Sơn, Huyện Long Thành, Đồng Nai",Huyện Long Thành,Nhiều Khu,,Mặt tiền,Đất nền dự án,20 m,1800000000,18 triệu/m2,,Đã có sổ,Hẻm xe hơi,Đồng Nai,100 m2,Xã Bình Sơn,5 m
"Đường ĐT 767, Thị trấn Vĩnh An, Huyện Vĩnh Cửu, Đồng Nai",Huyện Vĩnh Cửu,,Đông Nam,,Đất công nghiệp,29 m,410000000,"1,38 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,298 m2,Thị trấn Vĩnh An,10 m
"Đường Võ Thị Sáu, Xã Phú Đông, Huyện Nhơn Trạch, Đồng Nai",Huyện Nhơn Trạch,,,,Đất thổ cư,50 m,6200000000,"6,53 triệu/m2",,Đã có sổ,,Đồng Nai,949 m2,Xã Phú Đông,20 m
"quoc lo 20, Xã Ngọc Định, Huyện Định Quán, Đồng Nai",Huyện Định Quán,,,Mặt tiền,Đất thổ cư,,2450000000,350.000 đ/m2,,Đã có sổ,,Đồng Nai,7000 m2,Xã Ngọc Định,
"QL51, Phường Tam Phước, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Đông Nam,Mặt tiền,Đất thổ cư,18 m,3750000000,"26,98 triệu/m2",,Đã có sổ,,Đồng Nai,139 m2,Phường Tam Phước,8 m
"Dt769, Xã Bình Sơn, Huyện Long Thành, Đồng Nai",Huyện Long Thành,Century city,Đông,Mặt tiền,Đất nền dự án,20 m,1800000000,18 triệu/m2,,Đã có sổ,,Đồng Nai,100 m2,Xã Bình Sơn,5 m
"Đường Nguyễn Trung Trực, Phường An Hoà, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,Bắc,,Đất thổ cư,22 m,599000000,"5,45 triệu/m2",Nở hậu,Giấy tờ khác,Hẻm xe hơi,Đồng Nai,110 m2,Phường An Hoà,5 m
"Đường ĐT 769, Xã Bình Sơn, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,Mặt tiền,Đất nền dự án,25 m,1880000000,"17,09 triệu/m2",,Đã có sổ,,Đồng Nai,110 m2,Xã Bình Sơn,5 m
"Đường Hương lộ 105, Xã Phú Hòa, Huyện Định Quán, Đồng Nai",Huyện Định Quán,,Tây Nam,Mặt tiền,Đất thổ cư,26 m,590000000,"1,97 triệu/m2",Nở hậu,Đã có sổ,,Đồng Nai,300 m2,Xã Phú Hòa,5 m
"Đường ĐT 769, Xã Bình Sơn, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,Mặt tiền,Đất nền dự án,20 m,1800000000,18 triệu/m2,,Đã có sổ,,Đồng Nai,100 m2,Xã Bình Sơn,5 m
"Đường Tân Hiệp, Thị trấn Long Thành, Huyện Long Thành, Đồng Nai",Huyện Long Thành,Sala garden,,Mặt tiền,Đất nền dự án,,600000000,"12,5 triệu/m2",,Đã có sổ,,Đồng Nai,48 m2,Thị trấn Long Thành,
"Đường Trần Văn Xã, Phường Trảng Dài, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,,Đất nông nghiệp,18 m,1250000000,"11,26 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Đồng Nai,111 m2,Phường Trảng Dài,5.7 m
"Đường Phùng Hưng, Xã An Viễn, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,,Mặt tiền,Đất thổ cư,20 m,1500000000,15 triệu/m2,,Đã có sổ,,Đồng Nai,100 m2,Xã An Viễn,5 m
"108, Xã Phú Ngọc, Huyện Định Quán, Đồng Nai",Huyện Định Quán,Đất mẫu phú ngọc,Tây,Mặt tiền,Đất nông nghiệp,133 m,3200000000,228.571 đ/m2,Nở hậu,Đã có sổ,Hẻm xe hơi,Đồng Nai,14000 m2,Xã Phú Ngọc,105 m
"Đường Phùng Hưng, Xã An Viễn, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,,Mặt tiền,Đất thổ cư,24 m,1150000000,"9,58 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,120 m2,Xã An Viễn,5 m
"Đường ĐT 769, Xã Lộc An, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,Mặt tiền,Đất nền dự án,20 m,1800000000,18 triệu/m2,,Đã có sổ,,Đồng Nai,100 m2,Xã Lộc An,5 m
"Đường Quốc Lộ 20, Thị trấn Dầu Giây, Huyện Thống Nhất, Đồng Nai",Huyện Thống Nhất,,,Mặt tiền,Đất thổ cư,20 m,175000000,"1,75 triệu/m2",,,,Đồng Nai,100 m2,Thị trấn Dầu Giây,5 m
"Đường Phùng Hưng, Xã Long Phước, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,Mặt tiền,Đất thổ cư,25 m,889000000,"8,08 triệu/m2",Nở hậu,,Hẻm xe hơi,Đồng Nai,110 m2,Xã Long Phước,5 m
"Đường Quốc lộ 1A, Thị trấn Trảng Bom, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,,Mặt tiền,Đất thổ cư,19 m,1500000000,"15,79 triệu/m2",Nở hậu,Đã có sổ,,Đồng Nai,95 m2,Thị trấn Trảng Bom,5 m
"Đường 14, Xã Long Đức, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,Đông Nam,Mặt tiền,Đất thổ cư,31 m,2600000000,"11,66 triệu/m2",,Đã có sổ,,Đồng Nai,223 m2,Xã Long Đức,7 m
"Đương bê tông khu dân cư, Xã Phú Hòa, Huyện Định Quán, Đồng Nai",Huyện Định Quán,,,Mặt tiền,Đất thổ cư,22 m,950000000,"1,99 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,478 m2,Xã Phú Hòa,24 m
"Đường Bàu Cạn, Xã Bàu Cạn, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,Mặt tiền,Đất thổ cư,58 m,3100000000,"3,06 triệu/m2",Nở hậu,Đã có sổ,,Đồng Nai,1013 m2,Xã Bàu Cạn,18 m
"Lộc Hòa, Xã Tây Hoà, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,Tây,,Đất nông nghiệp,20 m,690000,6.900 đ/m2,,Đã có sổ,,Đồng Nai,100 m2,Xã Tây Hoà,5 m
"Nguyễn Văn Tiên, Phường Tân Phong, Thành phố Biên Hòa, Đồng Nai",Thành phố Biên Hòa,,,Mặt tiền,Đất thổ cư,35 m,2999900000,"17,14 triệu/m2",,Đã có sổ,,Đồng Nai,175 m2,Phường Tân Phong,5 m
"Đường ĐT 769, Xã Bình Sơn, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,Mặt tiền,Đất thổ cư,20 m,1800000000,18 triệu/m2,,Đã có sổ,,Đồng Nai,100 m2,Xã Bình Sơn,5 m
"Đường Hưng Bình, Xã Hưng Thịnh, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,,,Đất nền dự án,,8200000000,"2,11 triệu/m2",,Đã có sổ,,Đồng Nai,3880 m2,Xã Hưng Thịnh,
"44/13 xã sông trầu đồng nai, Đường Quốc lộ 1A, Xã Sông Trầu, Huyện Trảng Bom, Đồng Nai",Huyện Trảng Bom,,Tây Nam,,Đất thổ cư,50 m,1200000000,"4,8 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,250 m2,Xã Sông Trầu,5 m
"Đường Quốc Lộ 51, Xã Long Phước, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,Đông Nam,Mặt tiền,Đất thổ cư,19 m,1380000000,"13,02 triệu/m2",,Đã có sổ,,Đồng Nai,106 m2,Xã Long Phước,5 m
"Đường Quốc lộ 1A, Xã Hưng Lộc, Huyện Thống Nhất, Đồng Nai",Huyện Thống Nhất,G22,Nam,Mặt tiền,Đất thổ cư,22 m,173000000,"1,56 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Đồng Nai,111 m2,Xã Hưng Lộc,5 m
"Đường Bàu Cạn, Xã Bàu Cạn, Huyện Long Thành, Đồng Nai",Huyện Long Thành,,,,Đất thổ cư,33 m,2790000000,"2,1 triệu/m2",,Đã có sổ,Hẻm xe hơi,Đồng Nai,1328 m2,Xã Bàu Cạn,40 m
"Lâm san, Xã Lâm San, Huyện Cẩm Mỹ, Đồng Nai",Huyện Cẩm Mỹ,,,Mặt tiền,Đất nông nghiệp,,6100000000,844.173 đ/m2,,Đã có sổ,,Đồng Nai,7226 m2,Xã Lâm San,
