address,area,block,direction,land_feature,land_type,length,price,price_m2,property_back_condition,property_legal_document,property_road_condition,region,size,ward,width
"Đường Phạm Thị Giây, Xã Thới Tam Thôn, Huyện Hóc Môn, Tp Hồ Chí Minh",Huyện Hóc Môn,,Nam,Mặt tiền,Đất thổ cư,28 m,8500000000,"51,83 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,164 m2,Xã Thới Tam Thôn,6 m
"Đường 1, Xã Tân Thông Hội, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,Đông,Mặt tiền,Đất thổ cư,,14400000000,"21,05 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,684 m2,Xã Tân Thông Hội,
"Đường Dương Đình Cúc, Xã Tân Kiên, Huyện Bình Chánh, Tp Hồ Chí Minh",Huyện Bình Chánh,,Tây Nam,,Đất nông nghiệp,23 m,1500000000,"16,48 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,91.2 m2,Xã Tân Kiên,4 m
"Đường Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, Tp Hồ Chí Minh",Quận 7,,,,Đất thổ cư,14.5 m,5800000000,100 triệu/m2,,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,58.2 m2,Phường Bình Thuận,4 m
"Đường Lê Văn Lương, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",Huyện Nhà Bè,khu L,,Mặt tiền,Đất nền dự án,22 m,8800000000,"47,57 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,185 m2,Xã Phước Kiển,8.2 m
"Đường 4, Phường Trường Thọ, Quận Thủ Đức, Tp Hồ Chí Minh",Quận Thủ Đức,,,Mặt tiền,Đất thổ cư,24 m,9000000000,"74,38 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,121 m2,Phường Trường Thọ,5 m
"Đường Bình Mỹ, Xã Bình Mỹ, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,Mặt tiền,Đất nông nghiệp,72 m,4000000000,4 triệu/m2,,Đã có sổ,,Tp Hồ Chí Minh,1000 m2,Xã Bình Mỹ,15 m
"Đường Ba Sa, Xã Phước Hiệp, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,Đông Nam,,Đất nông nghiệp,42 m,1400000000,"2,33 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,600 m2,Xã Phước Hiệp,14 m
"Đường 18B, Phường Bình Hưng Hoà A, Quận Bình Tân, Tp Hồ Chí Minh",Quận Bình Tân,,Đông,,Đất thổ cư,22 m,5200000000,"57,78 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,90 m2,Phường Bình Hưng Hoà A,4 m
"Đường Vườn Thơm, Xã Bình Lợi, Huyện Bình Chánh, Tp Hồ Chí Minh",Huyện Bình Chánh,,,Mặt tiền,Đất thổ cư,17 m,990000000,"11,25 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,88 m2,Xã Bình Lợi,5 m
"Đường Lê Quát, Phường Tân Thới Hòa, Quận Tân Phú, Tp Hồ Chí Minh",Quận Tân Phú,,,Mặt tiền,Đất thổ cư,18 m,8000000000,"103,9 triệu/m2",,,,Tp Hồ Chí Minh,77 m2,Phường Tân Thới Hòa,4 m
"liên ấp 26, Xã Vĩnh Lộc A, Huyện Bình Chánh, Tp Hồ Chí Minh",Huyện Bình Chánh,,Đông Nam,,Đất thổ cư,15 m,820000000,"13,67 triệu/m2",,Giấy tờ khác,,Tp Hồ Chí Minh,60 m2,Xã Vĩnh Lộc A,4 m
"Đường Tỉnh lộ 15, Xã Trung An, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,Đông Nam,,Đất thổ cư,60 m,11900000000,"18,03 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,660 m2,Xã Trung An,11 m
"đường trung lập, Xã Trung Lập Thượng, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,Tây Nam,,Đất thổ cư,55 m,2580000000,"4,95 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,521 m2,Xã Trung Lập Thượng,10 m
"620/5b, Đường Vườn Lài, Phường An Phú Đông, Quận 12, Tp Hồ Chí Minh",Quận 12,,,,Đất nông nghiệp,,32000000000,32 triệu/m2,Nở hậu,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,1000 m2,Phường An Phú Đông,
"Võ Thị Hồi, Xã Xuân Thới Sơn, Huyện Hóc Môn, Tp Hồ Chí Minh",Huyện Hóc Môn,,,,Đất thổ cư,80 m,65700000000,"15,03 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,4370 m2,Xã Xuân Thới Sơn,55 m
"Đường Nguyễn Thị Rành, Xã An Nhơn Tây, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,Đông Bắc,,Đất thổ cư,26 m,1100000000,"8,73 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,126 m2,Xã An Nhơn Tây,5 m
"135, Đường Tây Lân, Phường Bình Trị Đông A, Quận Bình Tân, Tp Hồ Chí Minh",Quận Bình Tân,,Đông Nam,Mặt tiền,Đất thổ cư,16 m,2850000,44.531 đ/m2,Nở hậu,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,64 m2,Phường Bình Trị Đông A,4 m
"Đường Hồ Văn Long, Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",Quận Bình Tân,,,,Đất thổ cư,15 m,2800000000,"46,67 triệu/m2",,,Hẻm xe hơi,Tp Hồ Chí Minh,60 m2,Phường Tân Tạo,4 m
"Đường Rừng Sác, Xã Bình Khánh, Huyện Cần Giờ, Tp Hồ Chí Minh",Huyện Cần Giờ,,,,Đất thổ cư,55 m,7600000000,"4,96 triệu/m2",,,Hẻm xe hơi,Tp Hồ Chí Minh,1531 m2,Xã Bình Khánh,29 m
"Đường 409, Xã Phước Vĩnh An, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,Đông Nam,,Đất thổ cư,16 m,1600000000,"17,98 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,89 m2,Xã Phước Vĩnh An,5 m
"Đường Trịnh Quang Nghị, Xã Phong Phú, Huyện Bình Chánh, Tp Hồ Chí Minh",Huyện Bình Chánh,,,Mặt tiền,Đất nền dự án,20 m,4600000000,46 triệu/m2,Nở hậu,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,100 m2,Xã Phong Phú,5 m
"Đường Ba Sa, Xã Phước Hiệp, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,Mặt tiền,Đất thổ cư,35 m,1100000000,"2,2 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,500 m2,Xã Phước Hiệp,14 m
"Đường Ấp Đông 3, Xã Thới Tam Thôn, Huyện Hóc Môn, Tp Hồ Chí Minh",Huyện Hóc Môn,,Đông,Mặt tiền,Đất thổ cư,17 m,4100000000,50 triệu/m2,,Đã có sổ,,Tp Hồ Chí Minh,82 m2,Xã Thới Tam Thôn,5.4 m
"Đường Số 6, Phường Long Bình, Quận 9, Tp Hồ Chí Minh",Quận 9,,Tây,,Đất thổ cư,13.7 m,2900000000,"48,33 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,60.3 m2,Phường Long Bình,4.4 m
"1/ đường 455, Xã Trung An, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,15 m,1350000000,15 triệu/m2,,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,90 m2,Xã Trung An,6 m
"Đường Long Sơn, Phường Long Bình, Quận 9, Tp Hồ Chí Minh",Quận 9,,,Mặt tiền,Đất thổ cư,24 m,3800000000,"39,18 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,97 m2,Phường Long Bình,4 m
"Đường Đoàn Nguyễn Tuấn, Xã Tân Quý Tây, Huyện Bình Chánh, Tp Hồ Chí Minh",Huyện Bình Chánh,,Đông Nam,,Đất thổ cư,23 m,2500000000,"22,12 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,113 m2,Xã Tân Quý Tây,5 m
"Đường Đặng Thị Thưa, Xã Tân Thạnh Đông, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,26 m,1550000000,"11,92 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,130 m2,Xã Tân Thạnh Đông,5 m
"TX25, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",Quận 12,,Tây Nam,Mặt tiền,Đất thổ cư,30 m,5950000000,"38,14 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,156 m2,Phường Thạnh Xuân,3.8 m
"Đường Phạm Văn Chiêu, Phường 14, Quận Gò Vấp, Tp Hồ Chí Minh",Quận Gò Vấp,,,,Đất thổ cư,12 m,4180000000,"87,08 triệu/m2",,,,Tp Hồ Chí Minh,48 m2,Phường 14,4 m
"MH1, Xã Xuân Thới Đông, Huyện Hóc Môn, Tp Hồ Chí Minh",Huyện Hóc Môn,,,,Đất thổ cư,17 m,2450000,35.000 đ/m2,,,,Tp Hồ Chí Minh,70 m2,Xã Xuân Thới Đông,4 m
"Đường 32, Phường Linh Đông, Quận Thủ Đức, Tp Hồ Chí Minh",Quận Thủ Đức,,,Mặt tiền,Đất thổ cư,24.8 m,6300000000,60 triệu/m2,,Đã có sổ,,Tp Hồ Chí Minh,105.7 m2,Phường Linh Đông,4.27 m
"Đường Hồ Thị Bưng, Xã Tân Thạnh Tây, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,khu dân cư,Đông Nam,Mặt tiền,Đất thổ cư,21 m,2400000000,"12,63 triệu/m2",Nở hậu,Đã có sổ,,Tp Hồ Chí Minh,190 m2,Xã Tân Thạnh Tây,9 m
"Đường Trung Viết, Xã Phước Hiệp, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,Mặt tiền,Đất thổ cư,44 m,1700000000,"7,76 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,219 m2,Xã Phước Hiệp,5 m
"Đường Ung Văn Khiêm, Phường 25, Quận Bình Thạnh, Tp Hồ Chí Minh",Quận Bình Thạnh,,,Mặt tiền,Đất thổ cư,20 m,930000000,"9,3 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,100 m2,Phường 25,5 m
"Đường Lã Xuân Oai, Phường Long Trường, Quận 9, Tp Hồ Chí Minh",Quận 9,,,,Đất thổ cư,20 m,4950000000,"49,5 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,100 m2,Phường Long Trường,5 m
"Đường 18, Phường Linh Đông, Quận Thủ Đức, Tp Hồ Chí Minh",Quận Thủ Đức,,Tây Bắc,Mặt tiền,Đất thổ cư,10 m,4200000000,84 triệu/m2,,Đã có sổ,,Tp Hồ Chí Minh,50 m2,Phường Linh Đông,5 m
"Đường Dương Đình Hội, Phường Phước Long B, Quận 9, Tp Hồ Chí Minh",Quận 9,,,Mặt tiền,Đất thổ cư,,6500000000,"72,22 triệu/m2",,,,Tp Hồ Chí Minh,90 m2,Phường Phước Long B,
"Đường Bà Thiên, Xã Nhuận Đức, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,Mặt tiền,Đất thổ cư,33 m,1650000000,"10,12 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,163 m2,Xã Nhuận Đức,5 m
"Đường Số 12, Phường Trường Thọ, Quận Thủ Đức, Tp Hồ Chí Minh",Quận Thủ Đức,,Đông,,Đất thổ cư,19 m,5850000000,"68,82 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,85 m2,Phường Trường Thọ,4 m
"hẻm 29, Đường 48, Phường Hiệp Bình Chánh, Quận Thủ Đức, Tp Hồ Chí Minh",Quận Thủ Đức,,,,Đất thổ cư,18 m,4500000000,"64,29 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,70 m2,Phường Hiệp Bình Chánh,4 m
"Đường Nguyễn Văn Tạo, Xã Long Thới, Huyện Nhà Bè, Tp Hồ Chí Minh",Huyện Nhà Bè,,,,Đất thổ cư,20 m,3840000000,24 triệu/m2,,Đã có sổ,,Tp Hồ Chí Minh,160 m2,Xã Long Thới,8 m
"Đường Lò Lu, Phường Trường Thạnh, Quận 9, Tp Hồ Chí Minh",Quận 9,,Tây Bắc,,Đất thổ cư,16 m,3650000000,"57,03 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,64 m2,Phường Trường Thạnh,4 m
"20, Đường 11, Phường Linh Xuân, Quận Thủ Đức, Tp Hồ Chí Minh",Quận Thủ Đức,,,,Đất thổ cư,10 m,21000000,420.000 đ/m2,Nở hậu,Đang chờ sổ,Hẻm xe hơi,Tp Hồ Chí Minh,50 m2,Phường Linh Xuân,5 m
"Đường Số 11, Phường Trường Thọ, Quận Thủ Đức, Tp Hồ Chí Minh",Quận Thủ Đức,,Tây Bắc,Mặt tiền,Đất thổ cư,14 m,5400000000,"85,71 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,63 m2,Phường Trường Thọ,4.5 m
"Đường Vườn Lài, Phường An Phú Đông, Quận 12, Tp Hồ Chí Minh",Quận 12,,Tây Nam,,Đất thổ cư,27 m,3500000000,"33,02 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,106.2 m2,Phường An Phú Đông,4 m
"Đường Số 3 Nhánh, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",Quận Bình Tân,,,Mặt tiền,Đất thổ cư,20 m,6000000000,50 triệu/m2,,Đã có sổ,,Tp Hồ Chí Minh,120 m2,Phường Bình Hưng Hoà B,6 m
"Đường Xuân Thới Sơn 12, Xã Xuân Thới Sơn, Huyện Hóc Môn, Tp Hồ Chí Minh",Huyện Hóc Môn,,,Mặt tiền,Đất thổ cư,50 m,23000000000,"24,49 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,939.8 m2,Xã Xuân Thới Sơn,20 m
"Đường rạch lá, Xã An Thới Đông, Huyện Cần Giờ, Tp Hồ Chí Minh",Huyện Cần Giờ,,,,Đất nông nghiệp,,3600000000,"1,2 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,3000 m2,Xã An Thới Đông,
"Đường Thạnh Xuân 22, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",Quận 12,,Đông Nam,,Đất thổ cư,14 m,3330000000,"47,57 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,70 m2,Phường Thạnh Xuân,5 m
"Thạnh Xuân 33, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",Quận 12,,,,Đất thổ cư,20 m,3750000000,"37,5 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,100 m2,Phường Thạnh Xuân,5 m
"Đường Bình Mỹ, Xã Bình Mỹ, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,Mặt tiền,Đất nông nghiệp,25 m,2050000000,"3,83 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,535 m2,Xã Bình Mỹ,26 m
"Đường Tân Thới Hiệp 9, Phường Tân Thới Hiệp, Quận 12, Tp Hồ Chí Minh",Quận 12,,,,Đất thổ cư,13 m,3250000000,"55,08 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,59 m2,Phường Tân Thới Hiệp,46 m
"Đường 15, Phường Hiệp Bình Chánh, Quận Thủ Đức, Tp Hồ Chí Minh",Quận Thủ Đức,,Bắc,Mặt tiền,Đất thổ cư,20 m,14000000000,"67,31 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,208 m2,Phường Hiệp Bình Chánh,10 m
"Đường 25, Phường Hiệp Bình Chánh, Quận Thủ Đức, Tp Hồ Chí Minh",Quận Thủ Đức,,Đông Nam,Mặt tiền,Đất thổ cư,17 m,13000000000,"109,24 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,119 m2,Phường Hiệp Bình Chánh,7 m
"Đường Trung Đông, Xã Thới Tam Thôn, Huyện Hóc Môn, Tp Hồ Chí Minh",Huyện Hóc Môn,,,Mặt tiền,Đất thổ cư,87 m,4700000000,"2,79 triệu/m2",Nở hậu,Đã có sổ,,Tp Hồ Chí Minh,1683 m2,Xã Thới Tam Thôn,19 m
"Đường 489, Xã Phạm Văn Cội, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,Tây Bắc,Mặt tiền,Đất thổ cư,52 m,3500000000,"6,7 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,522 m2,Xã Phạm Văn Cội,10 m
"Đường Gò Me, Xã Hiệp Phước, Huyện Nhà Bè, Tp Hồ Chí Minh",Huyện Nhà Bè,,,,Đất nông nghiệp,25 m,1300000000,"1,3 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,1000 m2,Xã Hiệp Phước,40 m
"Trung Đông 7, Xã Thới Tam Thôn, Huyện Hóc Môn, Tp Hồ Chí Minh",Huyện Hóc Môn,,,Mặt tiền,Đất nông nghiệp,90 m,4500000,2.250 đ/m2,Nở hậu,Đã có sổ,,Tp Hồ Chí Minh,2000 m2,Xã Thới Tam Thôn,22 m
"Đường Số 8B, Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh",Huyện Bình Chánh,,Nam,Mặt tiền,Đất nền dự án,18 m,6000000000,"66,67 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,90 m2,Xã Bình Hưng,5 m
"nguyễn tuyển, Phường Bình Trưng Tây, Quận 2, Tp Hồ Chí Minh",Quận 2,,Tây Bắc,,Đất thổ cư,,4900000000,"64,47 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,76.4 m2,Phường Bình Trưng Tây,
"Đường Số 85, Phường Tân Quy, Quận 7, Tp Hồ Chí Minh",Quận 7,,,Mặt tiền,Đất thổ cư,20 m,24500000000,"151,23 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,162 m2,Phường Tân Quy,8 m
"Đường số 10, Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",Quận 9,,Đông Nam,Mặt tiền,Đất thổ cư,10 m,5550000000,"60,33 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,92 m2,Phường Long Thạnh Mỹ,9 m
"Đường Huỳnh Thị Na, Xã Đông Thạnh, Huyện Hóc Môn, Tp Hồ Chí Minh",Huyện Hóc Môn,,Đông Bắc,,Đất thổ cư,20 m,3700000000,"23,13 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,160 m2,Xã Đông Thạnh,8 m
"Đường Xương Cá Số 3, Xã Lý Nhơn, Huyện Cần Giờ, Tp Hồ Chí Minh",Huyện Cần Giờ,Đất Nuôi Thuỷ Sản xã Lý Nhơn huyện Cần Giờ TPHCM,,Mặt tiền,Đất nông nghiệp,101 m,13558000000,2 triệu/m2,Nở hậu,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,6779 m2,Xã Lý Nhơn,67 m
"Đường 24, Phường Trường Thọ, Quận Thủ Đức, Tp Hồ Chí Minh",Quận Thủ Đức,,,,Đất thổ cư,11 m,4700000000,"87,04 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,54 m2,Phường Trường Thọ,5 m
"Đường Lê Hoàng Phái, Phường 17, Quận Gò Vấp, Tp Hồ Chí Minh",Quận Gò Vấp,,,Mặt tiền,Đất thổ cư,,40800000000,"90,27 triệu/m2",Nở hậu,Đã có sổ,,Tp Hồ Chí Minh,452 m2,Phường 17,13 m
"Đường 177, Xã Bình Mỹ, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,Khu dân cư hiện hủ,,,Đất nông nghiệp,15 m,450000000,"7,5 triệu/m2",,Giấy tờ khác,Hẻm xe hơi,Tp Hồ Chí Minh,60 m2,Xã Bình Mỹ,4 m
"Đường Lò Lu, Phường Trường Thạnh, Quận 9, Tp Hồ Chí Minh",Quận 9,,Nam,,Đất thổ cư,15 m,3600000000,"61,02 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,59 m2,Phường Trường Thạnh,4 m
"Đường Tỉnh lộ 8, Xã Hòa Phú, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,Đông Nam,Mặt tiền,Đất thổ cư,21 m,1000000000,"8,77 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,114 m2,Xã Hòa Phú,5 m
"Đường Bùi Tư Toàn, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",Quận Bình Tân,,Đông Nam,,Đất thổ cư,16.94 m,8700000000,"69,05 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,126.4 m2,Phường An Lạc,7.09 m
"Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",Quận 9,,,,Đất thổ cư,16 m,3300000000,50 triệu/m2,,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,66 m2,Phường Long Thạnh Mỹ,4 m
"Đường Tỉnh lộ 8, Xã Hòa Phú, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,Đông Nam,Mặt tiền,Đất thổ cư,21 m,1100000000,"9,65 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,114 m2,Xã Hòa Phú,5 m
"Đường Lê Văn Lương, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",Huyện Nhà Bè,,Đông,,Đất thổ cư,13.5 m,4950000000,"58,24 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,85 m2,Xã Phước Kiển,6.4 m
"Đường Sông Lu, Xã Hòa Phú, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,Đông Nam,,Đất thổ cư,24 m,1000000000,"8,77 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,114 m2,Xã Hòa Phú,5 m
"Đường Số 339, Phường Phước Long B, Quận 9, Tp Hồ Chí Minh",Quận 9,,Đông Nam,,Đất thổ cư,15 m,4300000000,"57,33 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,75 m2,Phường Phước Long B,5 m
"Đường Tỉnh lộ 15, Xã An Nhơn Tây, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,Mặt tiền,Đất thổ cư,23 m,680000000,"2,69 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,253 m2,Xã An Nhơn Tây,11 m
"Đường Trung Lập, Xã Trung Lập Thượng, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,Đông Nam,,Đất thổ cư,46 m,3500000000,"3,28 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,1067 m2,Xã Trung Lập Thượng,23 m
"ba sa, Xã Phước Hiệp, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,,Đất thổ cư,35 m,1200000000,"2,4 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,500 m2,Xã Phước Hiệp,14 m
"Đường Hương Lộ 3, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",Quận Bình Tân,,,,Đất thổ cư,34 m,4950000000,"38,08 triệu/m2",,,Hẻm xe hơi,Tp Hồ Chí Minh,130 m2,Phường Bình Hưng Hòa,4 m
"Đường Lê Văn Lương, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",Huyện Nhà Bè,,,,Đất thổ cư,16 m,3250000000,"33,51 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,97 m2,Xã Phước Kiển,6 m
"Đường Hương Lộ 3, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",Quận Bình Tân,,,,Đất thổ cư,34 m,4950000000,"36,4 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,136 m2,Phường Bình Hưng Hòa,4 m
"Đường số 8, Phường Trường Thạnh, Quận 9, Tp Hồ Chí Minh",Quận 9,,,Mặt tiền,Đất thổ cư,14 m,3350000000,"59,82 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,56 m2,Phường Trường Thạnh,4 m
"Đường Linh Đông, Phường Linh Đông, Quận Thủ Đức, Tp Hồ Chí Minh",Quận Thủ Đức,,,,Đất thổ cư,10 m,4100000000,"80,39 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,51 m2,Phường Linh Đông,5 m
"Đường Số 5, Phường Bình Trị Đông B, Quận Bình Tân, Tp Hồ Chí Minh",Quận Bình Tân,,Bắc,,Đất thổ cư,20 m,9300000000,93 triệu/m2,,Giấy tờ khác,,Tp Hồ Chí Minh,100 m2,Phường Bình Trị Đông B,5 m
"47, 669, Xã Phước Thạnh, Huyện Củ Chi, Tp Hồ Chí Minh",Huyện Củ Chi,,,Mặt tiền,Đất nông nghiệp,47 m,1650000000,"3,27 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,504 m2,Xã Phước Thạnh,11 m
"Lê Đức Thọ, Phường 13, Quận Gò Vấp, Tp Hồ Chí Minh",Quận Gò Vấp,,Tây,,Đất thổ cư,14 m,3750000000,"68,18 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,55 m2,Phường 13,4 m
"Đường Đê Ấp 1, Xã Tân Quý Tây, Huyện Bình Chánh, Tp Hồ Chí Minh",Huyện Bình Chánh,,,Mặt tiền,Đất nông nghiệp,,2400000000,"7,06 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,340 m2,Xã Tân Quý Tây,
"Phước Thiện, Phường Long Bình, Quận 9, Tp Hồ Chí Minh",Quận 9,,,Mặt tiền,Đất thổ cư,16 m,7900000000,"123,44 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,64.6 m2,Phường Long Bình,4 m
"Đường A4, Phường Trường Thạnh, Quận 9, Tp Hồ Chí Minh",Quận 9,,,Mặt tiền,Đất thổ cư,20 m,5800000000,58 triệu/m2,,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,100 m2,Phường Trường Thạnh,5 m
"Đường Gò Cát, Phường Phú Hữu, Quận 9, Tp Hồ Chí Minh",Quận 9,,,Mặt tiền,Đất thổ cư,,3700000000,"58,73 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,63 m2,Phường Phú Hữu,
"Đường Bưng Ông Thoàn, Phường Phú Hữu, Quận 9, Tp Hồ Chí Minh",Quận 9,,Tây Bắc,Mặt tiền,Đất thổ cư,13.7 m,3250000000,"60,19 triệu/m2",,Đã có sổ,Hẻm xe hơi,Tp Hồ Chí Minh,54 m2,Phường Phú Hữu,4 m
"Đường Bờ Chùa, Xã Tân Quý Tây, Huyện Bình Chánh, Tp Hồ Chí Minh",Huyện Bình Chánh,,Đông Nam,Mặt tiền,Đất thổ cư,34 m,3500000000,"20,59 triệu/m2",,Đã có sổ,,Tp Hồ Chí Minh,170 m2,Xã Tân Quý Tây,5 m
