address,area,block,direction,land_feature,land_type,length,price,price_m2,property_back_condition,property_legal_document,property_road_condition,region,size,ward,width
"Lô Góc Đường D1 Và N23, Phường Phú Tân, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Tây Nam,Mặt tiền,Đất thổ cư,25 m,10500000000,"21,83 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Bình Dương,481 m2,Phường Phú Tân,20 m
"Đường 32, Phường Vĩnh Phú, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,,Đất thổ cư,48.7 m,11300000000,"21,08 triệu/m2",,Đã có sổ,,Bình Dương,536 m2,Phường Vĩnh Phú,11 m
"Đường DH704, Xã Định Hiệp, Huyện Dầu Tiếng, Bình Dương",Huyện Dầu Tiếng,,,Mặt tiền,Đất thổ cư,21 m,750000000,"3,25 triệu/m2",,Đã có sổ,,Bình Dương,231 m2,Xã Định Hiệp,11 m
"Đường Bê Tông 4m, Phường Tương Bình Hiệp, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Đông Nam,,Đất thổ cư,25 m,1200000000,"10,34 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Bình Dương,116.7 m2,Phường Tương Bình Hiệp,4.8 m
"Đường NF3, Phường Chánh Phú Hòa, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,,Đất thổ cư,56 m,1250000000,"4,36 triệu/m2",,Đã có sổ,Hẻm xe hơi,Bình Dương,287 m2,Phường Chánh Phú Hòa,5 m
"Đường Phạm Ngọc Thạch, Phường Hiệp Thành, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,Mặt tiền,Đất thổ cư,20 m,4700000000,47 triệu/m2,,Đã có sổ,,Bình Dương,100 m2,Phường Hiệp Thành,5 m
"Ql13, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,Mặt tiền,Đất thổ cư,20 m,1120000000,"11,2 triệu/m2",,Đã có sổ,,Bình Dương,100 m2,Thị trấn Lai Uyên,5 m
"Đường Nhựa 6m, Phường Tân Định, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,Đông Bắc,,Đất thổ cư,20 m,1250000000,"12,5 triệu/m2",,Đã có sổ,,Bình Dương,100 m2,Phường Tân Định,5 m
"DT750, Xã Trừ Văn Thố, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,Mặt tiền,Đất thổ cư,12 m,519000000,"8,65 triệu/m2",,Đã có sổ,,Bình Dương,60 m2,Xã Trừ Văn Thố,5 m
"Đường nhựa, Xã Lai Hưng, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,Mặt tiền,Đất thổ cư,26 m,1180000000,"9,08 triệu/m2",,Đã có sổ,,Bình Dương,130 m2,Xã Lai Hưng,5 m
"Đường Nguyễn Đình Chiểu, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Đông Nam,Mặt tiền,Đất thổ cư,19 m,2950000000,"29,5 triệu/m2",,Đã có sổ,Hẻm xe hơi,Bình Dương,100 m2,Phường Đông Hòa,5 m
"Đường ĐT 743, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,,Đất thổ cư,15 m,2050000000,"34,17 triệu/m2",,,,Bình Dương,60 m2,Phường Tân Đông Hiệp,4 m
"DX 083 ĐỊNH HÒA, Phường Định Hoà, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,Mặt tiền,Đất thổ cư,20 m,6500000000,"32,5 triệu/m2",,Đã có sổ,,Bình Dương,200 m2,Phường Định Hoà,10 m
"DX70, Phường Định Hoà, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,Mặt tiền,Đất thổ cư,40 m,2750000000,"13,61 triệu/m2",,Đã có sổ,,Bình Dương,202 m2,Phường Định Hoà,5 m
"Đường betong 5m, Phường Phú Lợi, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,,Đất thổ cư,31 m,2650000000,"15,06 triệu/m2",,Đã có sổ,Hẻm xe hơi,Bình Dương,176 m2,Phường Phú Lợi,5 m
"Đường DE4, Phường Thới Hòa, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,Đông Nam,Mặt tiền,Đất thổ cư,20 m,700000000,"5,83 triệu/m2",,Đã có sổ,,Bình Dương,120 m2,Phường Thới Hòa,6 m
"hl 604, Phường Chánh Phú Hòa, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,Mặt tiền,Đất thổ cư,,1200000000,8 triệu/m2,,Đã có sổ,,Bình Dương,150 m2,Phường Chánh Phú Hòa,
"gần 741, Phường Hòa Lợi, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,Tây Nam,,Đất thổ cư,44 m,2800000000,"9,89 triệu/m2",,Đã có sổ,Hẻm xe hơi,Bình Dương,283 m2,Phường Hòa Lợi,13 m
"Đường Quốc Lộ 13, Phường Thới Hòa, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,Mặt tiền,Đất thổ cư,20 m,800000000,8 triệu/m2,Nở hậu,Đã có sổ,,Bình Dương,100 m2,Phường Thới Hòa,5 m
"đường DT 743, Phường Bình Chuẩn, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,Đông,Mặt tiền,Đất thổ cư,24 m,13700000,114.166 đ/m2,,Đã có sổ,,Bình Dương,120 m2,Phường Bình Chuẩn,5 m
"đường dx 13, Phường Phú Mỹ, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,Mặt tiền,Đất nông nghiệp,64 m,5900000000,"9,37 triệu/m2",,Đã có sổ,,Bình Dương,630 m2,Phường Phú Mỹ,10.4 m
"DT747, Xã Hội Nghĩa, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,Đất thổ cư,25 m,850000000,"6,8 triệu/m2",,Đã có sổ,,Bình Dương,125 m2,Xã Hội Nghĩa,5 m
"Đường DH715, Xã Thanh An, Huyện Dầu Tiếng, Bình Dương",Huyện Dầu Tiếng,,,Mặt tiền,Đất thổ cư,36 m,1200000,3.571 đ/m2,,Đã có sổ,,Bình Dương,336 m2,Xã Thanh An,10 m
"Đường Khánh Bình 5, Phường Tân Phước Khánh, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,Đất nông nghiệp,55 m,250000000,249.500 đ/m2,,Đã có sổ,,Bình Dương,1002 m2,Phường Tân Phước Khánh,19 m
"Đường HL 502, Xã Tam Lập, Huyện Phú Giáo, Bình Dương",Huyện Phú Giáo,,,Mặt tiền,Đất thổ cư,47 m,2500000000,"6,3 triệu/m2",Nở hậu,Đã có sổ,,Bình Dương,397.2 m2,Xã Tam Lập,8.58 m
"Đường ĐT 742, Xã Vĩnh Tân, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,Đất nền dự án,,1700000000,"21,25 triệu/m2",,,,Bình Dương,80 m2,Xã Vĩnh Tân,
"Đường Quốc Lộ 13, Xã Lai Hưng, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,Mặt tiền,Đất nông nghiệp,90 m,1300000000,"1,3 triệu/m2",Nở hậu,Đã có sổ,,Bình Dương,1000 m2,Xã Lai Hưng,12 m
"Đường Bình Đường 4, Phường An Bình, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,,Đất thổ cư,22 m,3465000000,"40,76 triệu/m2",,,Hẻm xe hơi,Bình Dương,85 m2,Phường An Bình,4 m
"Đường N1, Phường Phú Hòa, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,Mặt tiền,Đất thổ cư,21 m,5400000000,"33,75 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Bình Dương,160 m2,Phường Phú Hòa,8 m
"ĐT 741, Phường Hòa Lợi, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,,Đất nền dự án,,1500000000,"18,75 triệu/m2",,,,Bình Dương,80 m2,Phường Hòa Lợi,
"Bình chuẩn 62, Phường Tân Phước Khánh, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,Đất nền dự án,,1600000000,"21,33 triệu/m2",,,,Bình Dương,75 m2,Phường Tân Phước Khánh,
"Đường HL 609, Xã Phú An, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,Mặt tiền,Đất thổ cư,72 m,2200000000,"4,68 triệu/m2",,Đã có sổ,,Bình Dương,470 m2,Xã Phú An,7 m
"DT 750, Xã Trừ Văn Thố, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,Mặt tiền,Đất thổ cư,16 m,839000000,"10,49 triệu/m2",,Đã có sổ,,Bình Dương,80 m2,Xã Trừ Văn Thố,5 m
"Đường ĐT 746B, Phường Uyên Hưng, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,Đất thổ cư,20 m,890000000,"8,9 triệu/m2",,Đã có sổ,,Bình Dương,100 m2,Phường Uyên Hưng,5 m
"Đường 76, Phường Phú Tân, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,Mặt tiền,Đất thổ cư,20 m,2200000000,"20,75 triệu/m2",,Đã có sổ,Hẻm xe hơi,Bình Dương,106 m2,Phường Phú Tân,5.27 m
"Đường Quốc lộ 1K, Phường Bình An, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,Châu thới,Tây Bắc,Mặt tiền,Đất thổ cư,22 m,3750000000,25 triệu/m2,,Đã có sổ,,Bình Dương,150 m2,Phường Bình An,7 m
"DT742, Xã Phú Chánh, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,Mặt tiền,Đất thổ cư,55 m,1388000000,"3,97 triệu/m2",,Đã có sổ,,Bình Dương,350 m2,Xã Phú Chánh,6 m
"Đường Nguyễn Thị Tươi, Phường Tân Bình, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,,Đất thổ cư,16 m,1750000000,"27,34 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Bình Dương,64 m2,Phường Tân Bình,4 m
"Đường ĐT 742, Xã Bình Mỹ, Huyện Bắc Tân Uyên, Bình Dương",Huyện Bắc Tân Uyên,,Đông Nam,Mặt tiền,Đất nền dự án,16 m,920000000,"11,5 triệu/m2",,Đã có sổ,Hẻm xe hơi,Bình Dương,80 m2,Xã Bình Mỹ,5 m
"Đường Huỳnh Văn Lũy, Phường Phú Lợi, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Đông Nam,,Đất thổ cư,21 m,5700000000,"31,32 triệu/m2",,Đã có sổ,Hẻm xe hơi,Bình Dương,182 m2,Phường Phú Lợi,9 m
"DT750, Xã Trừ Văn Thố, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,Mặt tiền,Đất thổ cư,20 m,519000000,"5,19 triệu/m2",,Đã có sổ,,Bình Dương,100 m2,Xã Trừ Văn Thố,5 m
"thiếu niên, Xã Trừ Văn Thố, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,C2,Đông Nam,Mặt tiền,Đất thổ cư,15 m,800000000,"10,67 triệu/m2",,,,Bình Dương,75 m2,Xã Trừ Văn Thố,5 m
"Nhựa 7m, Phường Tân Định, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,Mặt tiền,Đất thổ cư,39 m,2450000,9.040 đ/m2,Nở hậu,,Hẻm xe hơi,Bình Dương,271 m2,Phường Tân Định,7 m
"Đường D1, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,Mặt tiền,Đất thổ cư,14 m,385000000,"5,5 triệu/m2",,Đã có sổ,,Bình Dương,70 m2,Thị trấn Lai Uyên,5 m
"Đường NB4, Phường Phú Tân, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,,Đất thổ cư,30 m,7200000000,24 triệu/m2,,Đã có sổ,,Bình Dương,300 m2,Phường Phú Tân,10 m
"Đường ĐT 750, Xã Trừ Văn Thố, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,Mặt tiền,Đất thổ cư,20 m,520000000,"5,2 triệu/m2",,Đã có sổ,,Bình Dương,100 m2,Xã Trừ Văn Thố,5 m
"Đường ĐT 742, Xã Vĩnh Tân, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,Mặt tiền,Đất thổ cư,,1000000000,"14,08 triệu/m2",,,,Bình Dương,71 m2,Xã Vĩnh Tân,
"Dx049, Phường Phú Mỹ, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,Mặt tiền,Đất thổ cư,35 m,5999000000,"22,22 triệu/m2",,Đã có sổ,,Bình Dương,270 m2,Phường Phú Mỹ,8 m
"Rich Hom, Phường Hòa Lợi, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,Mặt tiền,Đất thổ cư,14 m,1350000000,"15,17 triệu/m2",Nở hậu,,,Bình Dương,89 m2,Phường Hòa Lợi,7 m
"Đường Nguyễn Chí Thanh, Phường Hiệp An, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Đông Nam,Mặt tiền,Đất thổ cư,25 m,1680000000,"13,44 triệu/m2",,Đã có sổ,Hẻm xe hơi,Bình Dương,125 m2,Phường Hiệp An,5 m
"N2, Xã Long Hoà, Huyện Dầu Tiếng, Bình Dương",Huyện Dầu Tiếng,,,Mặt tiền,Đất thổ cư,50 m,750000000,714.285 đ/m2,,,,Bình Dương,1050 m2,Xã Long Hoà,10 m
"DL407 NGUYỄN TRI PHƯƠNG, Xã Phú Chánh, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,Mặt tiền,Đất thổ cư,45 m,2650000000,"12,33 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Bình Dương,215 m2,Xã Phú Chánh,5 m
"Đường ĐT 747, Phường Uyên Hưng, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,Đất thổ cư,16 m,755000000,"9,44 triệu/m2",,Đã có sổ,,Bình Dương,80 m2,Phường Uyên Hưng,5 m
"dt748, Xã Định Hiệp, Huyện Dầu Tiếng, Bình Dương",Huyện Dầu Tiếng,,,Mặt tiền,Đất thổ cư,21 m,780000000,"3,38 triệu/m2",,Đã có sổ,,Bình Dương,231 m2,Xã Định Hiệp,11 m
"dh611, Xã Lai Hưng, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,Mặt tiền,Đất thổ cư,38 m,2250000000,"6,39 triệu/m2",,Đã có sổ,,Bình Dương,352 m2,Xã Lai Hưng,10 m
"Đường ĐT 743, Phường Bình Chuẩn, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,Mặt tiền,Đất thổ cư,16 m,1100000000,11 triệu/m2,,Đã có sổ,,Bình Dương,100 m2,Phường Bình Chuẩn,5 m
"đường đất 8m, Xã An Bình, Huyện Phú Giáo, Bình Dương",Huyện Phú Giáo,,,Mặt tiền,Đất thổ cư,1 m,25000000000,581.395 đ/m2,,Đã có sổ,,Bình Dương,43000 m2,Xã An Bình,6 m
"DT750, Xã Trừ Văn Thố, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,,Đất thổ cư,,600000000,"8,57 triệu/m2",,Đã có sổ,,Bình Dương,70 m2,Xã Trừ Văn Thố,
"DH 409, Xã Vĩnh Tân, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,Đông,Mặt tiền,Đất thổ cư,20 m,800000000,8 triệu/m2,,,,Bình Dương,100 m2,Xã Vĩnh Tân,5 m
"Đường Quốc Lộ 13, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,,Đất thổ cư,150 m,850000000,"5,67 triệu/m2",,Đã có sổ,,Bình Dương,150 m2,Thị trấn Lai Uyên,5 m
"DT750, Xã Trừ Văn Thố, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,,Đất thổ cư,12 m,750000000,"12,5 triệu/m2",,Đang chờ sổ,,Bình Dương,60 m2,Xã Trừ Văn Thố,5 m
"Đường DH409, Xã Vĩnh Tân, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,Mặt tiền,Đất thổ cư,20 m,900000000,9 triệu/m2,,Đã có sổ,,Bình Dương,100 m2,Xã Vĩnh Tân,5 m
"HL 604, Phường Mỹ Phước, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,Mặt tiền,Đất thổ cư,18 m,730000000,"8,11 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Bình Dương,90 m2,Phường Mỹ Phước,5 m
"Đường Nguyễn Đình Chiểu, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Tây Nam,Mặt tiền,Đất thổ cư,19 m,2950000000,"30,1 triệu/m2",,,Hẻm xe hơi,Bình Dương,98 m2,Phường Đông Hòa,4.6 m
"Đường Số 19, Phường Uyên Hưng, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,Đất thổ cư,70 m,59500000000,"1,18 triệu/m2",,Đã có sổ,Hẻm xe hơi,Bình Dương,50600 m2,Phường Uyên Hưng,330 m
"Đường ĐT 741, Xã An Bình, Huyện Phú Giáo, Bình Dương",Huyện Phú Giáo,,,,Đất thổ cư,100 m,700000000,583.333 đ/m2,,Đã có sổ,,Bình Dương,1200 m2,Xã An Bình,22 m
"Đường ĐT 742, Xã Vĩnh Tân, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,Tây Nam,Mặt tiền,Đất thổ cư,80 m,860000000,172 triệu/m2,,Đã có sổ,,Bình Dương,5 m2,Xã Vĩnh Tân,16 m
"DH707, Xã Minh Thạnh, Huyện Dầu Tiếng, Bình Dương",Huyện Dầu Tiếng,,,Mặt tiền,Đất thổ cư,60 m,1450000000,"1,8 triệu/m2",,Đã có sổ,,Bình Dương,805 m2,Xã Minh Thạnh,13 m
"Đường Hương lộ 604, Phường Mỹ Phước, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,Đông Nam,Mặt tiền,Đất thổ cư,20 m,650000000,"6,5 triệu/m2",,Đã có sổ,,Bình Dương,100 m2,Phường Mỹ Phước,5 m
"0, lai uyên, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,Đông,,Đất nông nghiệp,112 m,2000000000,"3,55 triệu/m2",,Đã có sổ,,Bình Dương,563.6 m2,Thị trấn Lai Uyên,5 m
"Đường ĐT 742, Xã Vĩnh Tân, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,Mặt tiền,Đất thổ cư,14 m,1120000000,"10,57 triệu/m2",,,,Bình Dương,106 m2,Xã Vĩnh Tân,7 m
"Đường 747, Phường Uyên Hưng, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,Đất thổ cư,24 m,900000000,"7,5 triệu/m2",,Đã có sổ,,Bình Dương,120 m2,Phường Uyên Hưng,5 m
"Đường ĐT 747, Phường Uyên Hưng, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,Đất thổ cư,20 m,700000000,7 triệu/m2,,Đã có sổ,,Bình Dương,100 m2,Phường Uyên Hưng,5 m
"Đường Quốc lộ 14, Phường Hòa Lợi, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,,Đất thổ cư,14 m,1350000000,"13,64 triệu/m2",,Đã có sổ,,Bình Dương,99.4 m2,Phường Hòa Lợi,7.1 m
"Đường D1, Phường Hòa Lợi, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,,Đất thổ cư,14 m,1350000000,15 triệu/m2,,,,Bình Dương,90 m2,Phường Hòa Lợi,7.1 m
"Đường Huỳnh Thị Hiếu, Phường Tân An, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,,Đất thổ cư,13 m,940000000,"14,24 triệu/m2",,Đã có sổ,Hẻm xe hơi,Bình Dương,66 m2,Phường Tân An,5 m
"Đường ĐT 748, Xã An Lập, Huyện Dầu Tiếng, Bình Dương",Huyện Dầu Tiếng,,,Mặt tiền,Đất thổ cư,30 m,5500000000,"6,98 triệu/m2",Nở hậu,Đã có sổ,Hẻm xe hơi,Bình Dương,788 m2,Xã An Lập,25 m
"Đường ĐT 741, Xã An Bình, Huyện Phú Giáo, Bình Dương",Huyện Phú Giáo,,,,Đất thổ cư,100 m,250000000,250.000 đ/m2,,Đã có sổ,,Bình Dương,1000 m2,Xã An Bình,10 m
"Đường Vành Đai 4, Xã Minh Tân, Huyện Dầu Tiếng, Bình Dương",Huyện Dầu Tiếng,,,Mặt tiền,Đất thổ cư,140 m,2500000000,629.405 đ/m2,,Đã có sổ,Hẻm xe hơi,Bình Dương,3972 m2,Xã Minh Tân,30 m
"Đường Bình Chuẩn 65, Phường Bình Chuẩn, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,,Đất thổ cư,17 m,2100000000,"18,42 triệu/m2",,,Hẻm xe hơi,Bình Dương,114 m2,Phường Bình Chuẩn,7 m
"Quốc Lộ 13, Thị trấn Lai Uyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,Đông Bắc,Mặt tiền,Đất thổ cư,14 m,539000000,"7,7 triệu/m2",,Đã có sổ,,Bình Dương,70 m2,Thị trấn Lai Uyên,5 m
"DT 748, Xã An Điền, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,Mặt tiền,Đất thổ cư,28.26 m,1550000000,"9,17 triệu/m2",Nở hậu,Đã có sổ,,Bình Dương,169 m2,Xã An Điền,6 m
"DX 612, Xã Long Nguyên, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,Mặt tiền,Đất thổ cư,20 m,680000000,"6,8 triệu/m2",,Đã có sổ,,Bình Dương,100 m2,Xã Long Nguyên,5 m
"Đường Bình Nhâm, Phường Bình Nhâm, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,,Đất thổ cư,35 m,4500000000,"7,26 triệu/m2",Nở hậu,,,Bình Dương,620 m2,Phường Bình Nhâm,18 m
"Đường N2, Phường Thới Hòa, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,Khu dân cư Thới Hoà,,Mặt tiền,Đất thổ cư,30 m,3000000000,20 triệu/m2,,Đã có sổ,,Bình Dương,150 m2,Phường Thới Hòa,5 m
"Đường Quốc Lộ 13, Phường Thới Hòa, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,,,Đất thổ cư,20 m,750000000,"7,5 triệu/m2",,Đã có sổ,,Bình Dương,100 m2,Phường Thới Hòa,5 m
"Đường 17, Xã Vĩnh Tân, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,Đất thổ cư,20 m,990000000,"9,9 triệu/m2",,Đã có sổ,,Bình Dương,100 m2,Xã Vĩnh Tân,5 m
"1, Xã trừ văn thố, Xã Trừ Văn Thố, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,,Đất công nghiệp,64 m,500000,770 đ/m2,,Đã có sổ,,Bình Dương,649 m2,Xã Trừ Văn Thố,10 m
"quốc lộ 13, Xã Lai Hưng, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,Mặt tiền,Đất nền dự án,100 m,1350000000,"1,35 triệu/m2",,Đã có sổ,,Bình Dương,1000 m2,Xã Lai Hưng,10 m
"Đường Nguyễn Văn Trỗi, Phường Dĩ An, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Đông Bắc,Mặt tiền,Đất thổ cư,,2920000000,"33,18 triệu/m2",,Đã có sổ,,Bình Dương,88 m2,Phường Dĩ An,4 m
"Đường ĐT 750, Xã Trừ Văn Thố, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,Mặt tiền,Đất thổ cư,20 m,519000000,"5,19 triệu/m2",,Đã có sổ,,Bình Dương,100 m2,Xã Trừ Văn Thố,5 m
"Đường Tân Phước Khánh 36, Phường Tân Phước Khánh, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,,Đất thổ cư,20 m,2100000000,6 triệu/m2,,Đã có sổ,,Bình Dương,350 m2,Phường Tân Phước Khánh,15 m
"Đường Lê Hồng Phong, Phường Định Hoà, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,,Mặt tiền,Đất thổ cư,20 m,5200000000,52 triệu/m2,,Đã có sổ,,Bình Dương,100 m2,Phường Định Hoà,5 m
"0913333331, Đường Thủ Khoa Huân, Phường Bình Chuẩn, Thành phố Thuận An, Bình Dương",Thành phố Thuận An,,,,Đất thổ cư,,6000000000,60 triệu/m2,,Đã có sổ,,Bình Dương,100 m2,Phường Bình Chuẩn,
"Đường N, Phường Bình Thắng, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Tây,,Đất thổ cư,20 m,3200000000,32 triệu/m2,,Đã có sổ,Hẻm xe hơi,Bình Dương,100 m2,Phường Bình Thắng,5 m
"Đường ĐT 743A, Phường Bình An, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,,,Đất thổ cư,15 m,1500000000,25 triệu/m2,,,Hẻm xe hơi,Bình Dương,60 m2,Phường Bình An,4 m
"tân định 26, Xã Tân Định, Huyện Bắc Tân Uyên, Bình Dương",Huyện Bắc Tân Uyên,,,,Đất thổ cư,57 m,1630000000,"4,6 triệu/m2",,Đã có sổ,,Bình Dương,354 m2,Xã Tân Định,6 m
"892589, Đường Tân Phước Khánh 36, Phường Thái Hòa, Thị xã Tân Uyên, Bình Dương",Thị xã Tân Uyên,,,Mặt tiền,Đất thổ cư,31 m,1300000000,"8,39 triệu/m2",Nở hậu,Đã có sổ,,Bình Dương,155 m2,Phường Thái Hòa,5 m
"Đường Đào Sư Tích, Phường Đông Hòa, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Tây,Mặt tiền,Đất thổ cư,25 m,3500000000,28 triệu/m2,Nở hậu,Đã có sổ,,Bình Dương,125 m2,Phường Đông Hòa,5 m
"Đường Lê Hồng Phong, Phường Tân Đông Hiệp, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Tây Bắc,Mặt tiền,Đất thổ cư,16 m,2400000000,"36,92 triệu/m2",,Đã có sổ,,Bình Dương,65 m2,Phường Tân Đông Hiệp,4 m
"Đường Lê Hồng Phong, Phường Tân Bình, Thị xã Dĩ An, Bình Dương",Thị xã Dĩ An,,Tây Bắc,,Đất thổ cư,14 m,2400000000,"37,5 triệu/m2",,Đã có sổ,,Bình Dương,64 m2,Phường Tân Bình,4 m
"2 Sec Hẻm 93 Nguyễn Thị Minh Khai, Phường Phú Hòa, Thành phố Thủ Dầu Một, Bình Dương",Thành phố Thủ Dầu Một,,Bắc,,Đất thổ cư,18 m,1750000000,"20,11 triệu/m2",,Đã có sổ,Hẻm xe hơi,Bình Dương,87 m2,Phường Phú Hòa,5 m
"Đường N6, Phường Thới Hòa, Thị xã Bến Cát, Bình Dương",Thị xã Bến Cát,,Bắc,Mặt tiền,Đất thổ cư,20 m,1500000000,15 triệu/m2,Nở hậu,Đã có sổ,Hẻm xe hơi,Bình Dương,100 m2,Phường Thới Hòa,5 m
"Trừ Văn Thổ 6C, Xã Trừ Văn Thố, Huyện Bàu Bàng, Bình Dương",Huyện Bàu Bàng,,,,Đất thổ cư,50 m,1750000000,"3,5 triệu/m2",,Đã có sổ,,Bình Dương,500 m2,Xã Trừ Văn Thố,10 m
