address,apartment_feature,apartment_type,area,balconydirection,block,direction,floornumber,furnishing_sell,price,price_m2,property_legal_document,property_status,region,rooms,size,toilets,unitnumber,ward
"Đường 15B, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 7,,A,,31,Nội thất cao cấp,1720000000,"19,11 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,90 m²,2 phòng,09B,Phường Phú Mỹ
"Số 2225, Số 2225 Đường Phạm Thế Hiển, Phường 6, Quận 8, Tp Hồ Chí Minh",Căn góc,Penthouse,Quận 8,Đông Nam,C,Tây Bắc,19,Bàn giao thô,3900000000,"26,71 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,4 phòng,146 m²,3 phòng,,Phường 6
"Đường Mai Chí Thọ, Phường An Phú, Quận 2, Tp Hồ Chí Minh",,Officetel,Quận 2,Đông Nam,A,Tây Bắc,,Nội thất đầy đủ,2650000000,"48,18 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,55 m²,2 phòng,,Phường An Phú
"Đường Hoa Lâm Tên Lửa, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",,Chung cư,Quận Bình Tân,Tây,,Đông,,,1900000000,"54,29 triệu/m²",,Chưa bàn giao,Tp Hồ Chí Minh,1 phòng,35 m²,1 phòng,,Phường An Lạc
"Đường Hồng Hà, Phường 2, Quận Tân Bình, Tp Hồ Chí Minh",,Chung cư,Quận Tân Bình,,,,,Nội thất đầy đủ,3150000000,"59,43 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,53 m²,1 phòng,,Phường 2
"36A, Đường 4, Phường Trường Thọ, Quận Thủ Đức, Tp Hồ Chí Minh",,Chung cư,Quận Thủ Đức,,,,,,2850000000,"29,08 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,98 m²,3 phòng,,Phường Trường Thọ
"Đường Nguyễn Duy Trinh, Phường Trường Thạnh, Quận 9, Tp Hồ Chí Minh",Căn góc,Duplex,Quận 9,Bắc,,Đông,2,Bàn giao thô,11900000000,"50,64 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,235 m²,,,Phường Trường Thạnh
"Đường Trương Gia Mô, Phường Thạnh Mỹ Lợi, Quận 2, Tp Hồ Chí Minh",,Chung cư,Quận 2,Tây,,Đông,,Hoàn thiện cơ bản,1420000000,"24,07 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,59.1 m²,2 phòng,,Phường Thạnh Mỹ Lợi
"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",,Chung cư,Quận 9,,,,,,1800000000,"30,51 triệu/m²",,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,59 m²,2 phòng,,Phường Long Thạnh Mỹ
"3, chung cư Lạc Long Quân, Phường 5, Quận 11, Tp Hồ Chí Minh",,Chung cư,Quận 11,Đông Nam,G,Đông Nam,3,Hoàn thiện cơ bản,1400000000,"34,15 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,41 m²,1 phòng,,Phường 5
"Đường Phan Huy Ích, Phường 14, Quận Gò Vấp, Tp Hồ Chí Minh",,Chung cư,Quận Gò Vấp,,,,,,1380000000,"21,23 triệu/m²",Giấy tờ khác,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,65 m²,2 phòng,,Phường 14
"49, 49 Đường Lê Quang Kim, Phường 8, Quận 8, Tp Hồ Chí Minh",,Chung cư,Quận 8,,C,,,,2450000000,50 triệu/m²,Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,49 m²,1 phòng,,Phường 8
"Đường Bế Văn Cấm, Phường Tân Kiểng, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,,,,,Nội thất đầy đủ,2650000000,"45,69 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,58 m²,1 phòng,,Phường Tân Kiểng
"135/533, 135/533 Đường Lê Đức Thọ, Phường 13, Quận Gò Vấp, Tp Hồ Chí Minh",,Chung cư,Quận Gò Vấp,Đông Nam,block A,Đông Bắc,11,Nội thất đầy đủ,2200000000,"35,48 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,62 m²,2 phòng,A11-05,Phường 13
"9A Đường Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",,Chung cư,Quận 12,,,,,,2205000000,"38,68 triệu/m²",,Chưa bàn giao,Tp Hồ Chí Minh,1 phòng,57 m²,1 phòng,,Phường Thạnh Xuân
"Đường Trần Trọng Cung, Phường Tân Thuận Đông, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,Đông Nam,,Tây Bắc,,Nội thất đầy đủ,3300000000,"41,25 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,80 m²,2 phòng,,Phường Tân Thuận Đông
"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",,Chung cư,Quận 9,,,,,Hoàn thiện cơ bản,1750000000,"38,04 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,46.5 m²,1 phòng,,Phường Long Thạnh Mỹ
"Đường Vũ Huy Tấn, Phường 3, Quận Bình Thạnh, Tp Hồ Chí Minh",,Chung cư,Quận Bình Thạnh,Bắc,,Nam,,Hoàn thiện cơ bản,3180000000,"49,69 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,64 m²,2 phòng,,Phường 3
"18, Đường Nguyên Hồng, Phường 1, Quận Gò Vấp, Tp Hồ Chí Minh",,Chung cư,Quận Gò Vấp,,,,,Hoàn thiện cơ bản,2600000000,50 triệu/m²,Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,52 m²,1 phòng,,Phường 1
"Đường Nguyễn Văn Linh, Phường Tân Thuận Tây, Quận 7, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 7,Đông Nam,,,,Hoàn thiện cơ bản,4100000000,"46,59 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,88 m²,2 phòng,,Phường Tân Thuận Tây
"151, 151 Đường Bến Vân Đồn, Phường 6, Quận 4, Tp Hồ Chí Minh",,Chung cư,Quận 4,,,,,Nội thất cao cấp,4800000000,64 triệu/m²,Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,75 m²,2 phòng,,Phường 6
"Đường Thành Thái, Phường 14, Quận 10, Tp Hồ Chí Minh",,Chung cư,Quận 10,,,,,,5000000000,50 triệu/m²,Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,100 m²,1 phòng,,Phường 14
"49, 49 Đường Lê Quang Kim, Phường 8, Quận 8, Tp Hồ Chí Minh",,Chung cư,Quận 8,,,,,,2300000000,"46,94 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,49 m²,1 phòng,,Phường 8
"đường Nguyễn Văn Linh, Phường 7, Quận 8, Tp Hồ Chí Minh",,Chung cư,Quận 8,Đông Bắc,,Tây,,Nội thất cao cấp,1760000000,"35,2 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,50 m²,1 phòng,,Phường 7
"Đường Thống Nhất, Phường 15, Quận Gò Vấp, Tp Hồ Chí Minh",,Chung cư,Quận Gò Vấp,,,,14,Nội thất cao cấp,2500000,43.103 đ/m²,Giấy tờ khác,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,58 m²,1 phòng,,Phường 15
"Lô 5, Lô 5 Khu đô thị Vĩnh Lộc, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",,Chung cư,Quận Bình Tân,,,,,,2300000000,"25,27 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,91.74 m²,2 phòng,,Phường Bình Hưng Hoà B
"Đường Dương Thị Giang, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh",,Chung cư,Quận 12,,,,,,2150000000,"30,71 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,70 m²,2 phòng,,Phường Tân Thới Nhất
"151, 151 Đường Bến Vân Đồn, Phường 6, Quận 4, Tp Hồ Chí Minh",,Officetel,Quận 4,,,,,Nội thất cao cấp,1900000000,"70,37 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,27 m²,1 phòng,,Phường 6
"403, Đường Nguyễn Duy Trinh, Phường Bình Trưng Đông, Quận 2, Tp Hồ Chí Minh",,Chung cư,Quận 2,Đông Nam,,Đông Nam,,Nội thất cao cấp,3200000000,"41,56 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,77 m²,2 phòng,,Phường Bình Trưng Đông
"Đường Hậu Giang, Phường 11, Quận 6, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 6,,B2,,20,Hoàn thiện cơ bản,3550000000,"36,6 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,97 m²,2 phòng,B2 20 06,Phường 11
"Đường Phú Thuận,  Phường Tân Phú, Quận 7, Tp.HCM, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,,,,,,4800000000,64 triệu/m²,,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,75 m²,2 phòng,,Phường Tân Phú
"số 1A, số 1A Đường Tạ Quang Bửu, Phường 6, Quận 8, Tp Hồ Chí Minh",,Chung cư,Quận 8,,,,,,2250000000,"33,09 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,68 m²,2 phòng,,Phường 6
"134, Đường Cách Mạng Tháng Tám, Phường 10, Quận 3, Tp Hồ Chí Minh",,Căn hộ dịch vụ,Quận 3,,,,,Nội thất đầy đủ,1200000000,40 triệu/m²,,Chưa bàn giao,Tp Hồ Chí Minh,1 phòng,30 m²,1 phòng,,Phường 10
"Đường Phú Thuận,  Phường Tân Phú, Quận 7, Tp.HCM",Căn góc,Chung cư,Quận 7,Đông Nam,A2,Đông Nam,25,,4650000000,"58,13 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,80 m²,2 phòng,,Phường Tân Phú
"405 lô D, Chung cư Sơn Kỳ, Đường CC5, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",,Chung cư,Quận Tân Phú,Tây,,Đông Bắc,4,Hoàn thiện cơ bản,1700000000,"29,31 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,58 m²,1 phòng,D,Phường Sơn Kỳ
"219 Đường Số 5, Phường Bình Hưng Hòa, Quận Bình Tân, Tp Hồ Chí Minh",,Chung cư,Quận Bình Tân,,,,,,1700000000,"26,98 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,63 m²,1 phòng,,Phường Bình Hưng Hòa
"Số 207, Số 207 Đường Nguyễn Xí, Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh",,Chung cư,Quận Bình Thạnh,Đông Nam,,,,Hoàn thiện cơ bản,3600000000,"54,55 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,66 m²,2 phòng,,Phường 26
"Đường Trần Trọng Cung, Phường Tân Thuận Đông, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,,,,,,3000000000,"36,59 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,82 m²,2 phòng,,Phường Tân Thuận Đông
"262/13, 262/13 Đường Lũy Bán Bích, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",,Chung cư,Quận Tân Phú,,,,,,2000000000,"29,85 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,67 m²,2 phòng,,Phường Hòa Thạnh
"9A Đường Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh, Phường Thạnh Xuân, Quận 12, Tp Hồ Chí Minh",,Chung cư,Quận 12,Bắc,,,,,2200000000,"38,6 triệu/m²",,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,57 m²,1 phòng,,Phường Thạnh Xuân
"Đường Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh",,Officetel,Quận 7,,,,,Nội thất đầy đủ,2000000000,"52,63 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,38 m²,1 phòng,,Phường Tân Hưng
"Đường Phạm Thế Hiển, Phường 7, Quận 8, Tp Hồ Chí Minh",,Chung cư,Quận 8,Đông Bắc,,Tây,12,Nội thất đầy đủ,1680000000,"23,66 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,71 m²,1 phòng,,Phường 7
"số 88, số 88 Đường N1, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận Tân Phú,Tây Bắc,,Bắc,1,Hoàn thiện cơ bản,5400000000,"51,92 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,104 m²,2 phòng,,Phường Sơn Kỳ
"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",,Chung cư,Quận 9,Tây,,Đông Nam,,,1760000000,"3,4 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,517 m²,1 phòng,,Phường Long Thạnh Mỹ
"Nguyễn Văn Linh, Thị trấn Tân Túc, Huyện Bình Chánh, Tp Hồ Chí Minh",Căn góc,Căn hộ dịch vụ,Huyện Bình Chánh,,"C,D",,18,Nội thất đầy đủ,730000000,"12,37 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,59 m²,2 phòng,,Thị trấn Tân Túc
"Đường Cao Lỗ, Phường 4, Quận 8, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 8,,,,3,,2550000000,"34,93 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,73 m²,3 phòng,,Phường 4
"Đường D5, Phường 25, Quận Bình Thạnh, Tp Hồ Chí Minh",,Chung cư,Quận Bình Thạnh,Đông,,,,Nội thất đầy đủ,2800000000,40 triệu/m²,Đã có sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,70 m²,2 phòng,,Phường 25
"Đường Võ Văn Kiệt, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",,Chung cư,Quận Bình Tân,,,,,Hoàn thiện cơ bản,2200000000,"39,29 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,56 m²,1 phòng,,Phường An Lạc
"104, Lô C, Chung cư Vĩnh Tường, Đường Lộ Tẻ, Tân Tạo A, Bình Tân, HHCM, Phường Tân Tạo A, Quận Bình Tân, Tp Hồ Chí Minh",,Chung cư,Quận Bình Tân,Tây Nam,C,Đông Bắc,1,Nội thất đầy đủ,1985000000,"21,34 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,93 m²,2 phòng,,Phường Tân Tạo A
"Đường Số 20, Phường Hiệp Bình Chánh, Quận Thủ Đức, Tp Hồ Chí Minh",,Chung cư,Quận Thủ Đức,,,,,,3400000000,"47,22 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,72 m²,2 phòng,,Phường Hiệp Bình Chánh
"Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",,Chung cư,Quận 9,,,,,Nội thất cao cấp,5000000000,"69,44 triệu/m²",Giấy tờ khác,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,72 m²,2 phòng,,Phường Long Thạnh Mỹ
"Đường Tạ Quang Bửu, Phường 6, Quận 8, Tp Hồ Chí Minh",,Chung cư,Quận 8,,,,,,1580000000,"45,14 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,35 m²,1 phòng,,Phường 6
"Đường Đỗ Ngọc Thạnh, Phường 14, Quận 5, Tp Hồ Chí Minh",,Chung cư,Quận 5,,,Nam,,,2620000000,"21,83 triệu/m²",Đã có sổ,Chưa bàn giao,Tp Hồ Chí Minh,5 phòng,120 m²,3 phòng,,Phường 14
"Đường 15B, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,,,,,Nội thất đầy đủ,2400000000,32 triệu/m²,Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,75 m²,2 phòng,,Phường Phú Mỹ
"999, Nguyên Xiễn, Phường Long Thạnh Mỹ, Quận 9, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 9,Đông Nam,Tầng lầu,Tây Nam,9,Nội thất cao cấp,2850000000,"41,3 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,69 m²,2 phòng,8090,Phường Long Thạnh Mỹ
"Đường Nguyễn Lương Bằng, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",,Chung cư,Quận 7,Đông,,,,Hoàn thiện cơ bản,2350000000,"41,23 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,57 m²,1 phòng,,Phường Phú Mỹ
"151, 151 Đường Bến Vân Đồn, Phường 6, Quận 4, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 4,,,,,Nội thất đầy đủ,6155000000,"68,39 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,90 m²,2 phòng,,Phường 6
"2A, Đường Bình Chiểu, Phường Bình Chiểu, Quận Thủ Đức, Tp Hồ Chí Minh",,Chung cư,Quận Thủ Đức,,,,,Nội thất đầy đủ,1850000000,"29,37 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,63 m²,2 phòng,,Phường Bình Chiểu
"Đường Võ Văn Kiệt, Phường 16, Quận 8, Tp Hồ Chí Minh",,Chung cư,Quận 8,,,,,,2380000000,"33,06 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,72 m²,2 phòng,,Phường 16
"Lô A1, Lô A1 Khu đô thị Him Lam, Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 7,Tây Bắc,B,Tây Nam,10,Nội thất đầy đủ,3400000000,"43,59 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,78 m²,2 phòng,151,Phường Tân Hưng
"996, 996 Đường Tạ Quang Bửu, Phường 6, Quận 8, Tp Hồ Chí Minh",,Officetel,Quận 8,,,,,,990000000,"39,6 triệu/m²",,Chưa bàn giao,Tp Hồ Chí Minh,1 phòng,25 m²,1 phòng,,Phường 6
"Đường Thạnh Lộc 8, Phường Thạnh Lộc, Quận 12, Tp Hồ Chí Minh",,Chung cư,Quận 12,,,,,,2095450000,"42,76 triệu/m²",,Chưa bàn giao,Tp Hồ Chí Minh,1 phòng,49.14 m²,,,Phường Thạnh Lộc
"3/15, Đường Bế Văn Cấm, Phường Tân Kiểng, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,Đông,B,Tây,24,Nội thất đầy đủ,2650000000,"38,97 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,68 m²,1 phòng,,Phường Tân Kiểng
"Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",,Chung cư,Huyện Nhà Bè,,,,,Hoàn thiện cơ bản,2700000000,54 triệu/m²,Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,50 m²,1 phòng,,Xã Phước Kiển
"Lô M8 Phú Mỹ Hưng, đường Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, Tp.HCM, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh",,Căn hộ dịch vụ,Quận 7,Tây,,Đông,,Hoàn thiện cơ bản,5650000000,"70,63 triệu/m²",Giấy tờ khác,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,80 m²,2 phòng,H5.03,Phường Tân Phú
"Số 9, Số 9 Đường Nguyễn Khoái, Phường 1, Quận 4, Tp Hồ Chí Minh",,Chung cư,Quận 4,,,,,Nội thất đầy đủ,3900000000,"55,71 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,70 m²,2 phòng,,Phường 1
"Đường Nguyễn Văn Linh, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 7,,,,,Nội thất cao cấp,5000000000,50 triệu/m²,Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,100 m²,2 phòng,,Phường Tân Phong
"102, 102 Đường Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh",,Chung cư,Quận 12,,,,,Hoàn thiện cơ bản,1950000000,"30,95 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,63 m²,2 phòng,,Phường Tân Thới Nhất
"Đường Nguyễn Thị Thập, Phường Tân Phú, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,,,,,,4200000000,"34,43 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,122 m²,3 phòng,,Phường Tân Phú
"Đường Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2, Tp Hồ Chí Minh",,Chung cư,Quận 2,,,,,Nội thất đầy đủ,4000000000,"61,54 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,65 m²,,,Phường Thảo Điền
"Đường Nguyễn Lương Bằng, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,,,,,,2300000000,"35,38 triệu/m²",,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,65 m²,2 phòng,,Phường Phú Mỹ
"26, Đường Lê Văn Lương, Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",Căn góc,Chung cư,Huyện Nhà Bè,Đông Bắc,,Tây,,Hoàn thiện cơ bản,2450000000,"36,03 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,68 m²,2 phòng,,Xã Phước Kiển
"Đường Lưu Chí Hiếu, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận Tân Phú,,,,,,5250000000,"47,73 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,4 phòng,110 m²,2 phòng,,Phường Tây Thạnh
"Phú Mỹ Hưng, Phú Mỹ Hưng Đường Nguyễn Văn Linh, Phường Tân Phong, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,Nam,,Tây,,,2200000000,"32,35 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,68 m²,1 phòng,,Phường Tân Phong
"765 đường Hồng Bàng, Phường 6, Quận 6, Hồ Chí Minh, Phường 6, Quận 6, Tp Hồ Chí Minh",Căn góc,Chung cư,Quận 6,Nam,A,Đông,27,Hoàn thiện cơ bản,46000000,766.666 đ/m²,Đã có sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,60 m²,2 phòng,D27,Phường 6
"Đường Bến Vân Đồn, Phường 1, Quận 4, Tp Hồ Chí Minh",,Chung cư,Quận 4,,A3,,29,Nội thất cao cấp,4500000000,"56,25 triệu/m²",Đã có sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,80 m²,2 phòng,,Phường 1
"Đường Trương Quốc Dung, Phường 9, Quận Phú Nhuận, Tp Hồ Chí Minh",,Chung cư,Quận Phú Nhuận,,,,,,8000000000,"76,19 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,3 phòng,105 m²,2 phòng,,Phường 9
"Đường Phạm Văn Đồng, Phường Hiệp Bình Chánh, Quận Thủ Đức, Tp Hồ Chí Minh",,Chung cư,Quận Thủ Đức,,,,,Nội thất cao cấp,650000000,"11,61 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,56 m²,1 phòng,,Phường Hiệp Bình Chánh
"Nội khu dự án Vinhomes Grand Park- đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, TP HCM.",,Chung cư,Quận 9,Đông Bắc,S10.03,,24,Hoàn thiện cơ bản,3100000000,"65,96 triệu/m²",Giấy tờ khác,Chưa bàn giao,Tp Hồ Chí Minh,1 phòng,47 m²,1 phòng,,Phường Long Thạnh Mỹ
"383, Đường Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2, Tp Hồ Chí Minh",,Officetel,Quận 2,Tây,La3,Đông Nam,,Nội thất đầy đủ,1450000000,"32,22 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,45 m²,1 phòng,12A04,Phường Bình Trưng Tây
"Đường Võ Văn Kiệt, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",,Chung cư,Quận Bình Tân,Đông Nam,,Tây Bắc,6,Nội thất cao cấp,2850000000,38 triệu/m²,Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,75 m²,2 phòng,,Phường An Lạc
"301, Đường Bến Bình Đông, Phường 14, Quận 8, Tp Hồ Chí Minh",,Chung cư,Quận 8,,2,,,Hoàn thiện cơ bản,3100000000,"43,66 triệu/m²",,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,71 m²,2 phòng,,Phường 14
"Số 90, Số 90 Đường Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, Tp Hồ Chí Minh",,Chung cư,Quận Bình Thạnh,,,,,,4650000000,"84,55 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,55 m²,1 phòng,,Phường 22
"17.09 Lô N Nhà F, Đường H, Phường An Phú, Quận 2, Tp Hồ Chí Minh",,Chung cư,Quận 2,,,,,,2600000000,"38,81 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,67 m²,2 phòng,,Phường An Phú
"528, 528 Đường Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, Tp Hồ Chí Minh",,Chung cư,Quận 7,,,,,,2700000000,"40,3 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,67 m²,2 phòng,,Phường Bình Thuận
"Đường Võ Chí Công, Phường Phú Hữu, Quận 9, Tp Hồ Chí Minh",,Chung cư,Quận 9,,,,,,2100000000,"42,86 triệu/m²",,Đã bàn giao,Tp Hồ Chí Minh,1 phòng,49 m²,1 phòng,,Phường Phú Hữu
"Đường Bế Văn Cấm, Phường Tân Kiểng, Quận 7, Tp Hồ Chí Minh",Căn góc,Duplex,Quận 7,Đông Bắc,B,Tây Bắc,5,Nội thất cao cấp,2200000000,"48,89 triệu/m²",Đang chờ sổ,Đã bàn giao,Tp Hồ Chí Minh,2 phòng,45 m²,1 phòng,158,Phường Tân Kiểng
"Đường Nguyễn Thị Định, Phường An Phú, Quận 2, Tp Hồ Chí Minh",,Chung cư,Quận 2,,,,,,3750000000,"55,15 triệu/m²",Đang chờ sổ,Chưa bàn giao,Tp Hồ Chí Minh,2 phòng,68 m²,2 phòng,,Phường An Phú
